MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,RMS,Zero_Crossing_Rate,label
0.501871224051901,0.5276404401704011,0.29378878287411464,0.2806012440115201,0.6608524528064503,0.4467757160859503,0.4304027631013221,0.5075586803727367,0.323253929022743,0.15579563302336896,0.28945238711122406,0.5276981692105487,0.4113483766441474,0.16149786906617014,0.138221634612332,0.29812984638625917,0.3192564009172305,0.24787921279830027,0.2753463244757833,0.38157474409560216,0.5072543911041411,0.5294657016892003,0.44848776894557485,0.29562263741973105,0.11341501583601983,0.12036241827634667,0.31664136196913545,elif
0.4447329315438071,0.5952357847778562,0.18469076850435145,0.39150267665708605,0.6915323392501038,0.39627979480108494,0.5023907450635292,0.457340468831797,0.2791875168490888,0.2076881482748869,0.21364855577304942,0.5379295931938902,0.488042213474299,0.17303019214233775,0.21343376571962608,0.3526606694771424,0.4009302292983801,0.3886246693837128,0.4652359125435858,0.3905335130071239,0.3903647709399706,0.4151929269274416,0.4427624401137842,0.32844653765806553,0.12002208576350111,0.07106630095814652,0.3164837114711972,elif
0.4371872900001841,0.554036784144328,0.3620910335158973,0.7592612119285439,0.6943071058724741,0.24545708442621395,0.3399227600164705,0.2260128900210146,0.2118993625609228,0.4245815195747824,0.2101318464956905,0.12242452530274195,0.2643917467677779,0.30609339458145934,0.14918118748730053,0.10299480738881846,0.1599360456998542,0.2850297134508932,0.4726274056604885,0.5695663304634937,0.41545556828296687,0.2812811591975011,0.21307810060324203,0.18454928229151493,0.23863128938798917,0.09294992794768606,0.19744921470487314,elif
0.5297095093915165,0.5187211394635389,0.34362866226630656,0.38720257723341756,0.5689119080439217,0.28958551324732146,0.31527183152058047,0.30510640131973443,0.2101110637959267,0.41876520628892094,0.7000049772448049,0.4108314536910667,0.2675625179352734,0.3394701586427815,0.4271892581204556,0.4795946167783719,0.378154819422296,0.20071497858065662,0.18674781695520115,0.2531089653011234,0.3202047593643776,0.43930174220354623,0.3714332087381317,0.21658710210034357,0.19635524189250742,0.11846580095929116,0.26659608723471834,elif
0.5263563536233884,0.5465410157522559,0.20278570810623758,0.44838320373451845,0.7437322667499593,0.3792650934569134,0.45787115358686914,0.45325169714811064,0.2666636044387558,0.26198854201216926,0.23715790765495953,0.35642862281775933,0.37841091053759135,0.3253945614116003,0.26144747851444083,0.2973891815793561,0.4243285985901632,0.4036318533495744,0.346253284178292,0.35942025073010425,0.321059517866003,0.3675562148727898,0.41626775467148647,0.4443709378594808,0.33658160599252507,0.12886680533894043,0.2962343808471207,elif
0.06085030184450013,0.4259005509754532,0.20780715814471395,0.687301007303123,0.8783491352154613,0.6580354261477072,0.7711162250936036,0.4772775508786884,0.3785914213766545,0.5600681660726732,0.4732712982629631,0.5349881213075329,0.584141708667469,0.1452188739040911,0.18776730868726255,0.23136966422089827,0.19848713373958704,0.21699913319001696,0.33513241671332833,0.4519366227637109,0.5664762228948877,0.7735598901794837,0.7150301681901948,0.39759668525265157,0.1495433275811494,7.734459563241841e-05,0.25020839759549457,elif
0.4053104643557903,0.39706284474954845,0.18088429102222142,0.7219193640339503,0.6997720872413845,0.0585471824426107,0.2676696549824335,0.3205491802484186,0.27256146245090307,0.5550908120515947,0.606936519835696,0.3209334196403646,0.3436082749432496,0.5254584873381936,0.5530519222751474,0.6258764439140797,0.5345839671057805,0.2901811874302611,0.17933387839889514,0.27106684826089633,0.33915082675558866,0.26975508125687764,0.18199847998758975,0.15840866712320098,0.30469365074673477,0.10490281000106491,0.34701535790524995,elif
0.09158916045417809,0.34419092245587135,0.23195464416043593,1.0,0.6987149681466474,0.48457367045000477,0.7290205973488231,0.22753727647515992,0.4536182983358255,0.7385414787199978,0.3871662680619936,0.5550319840526157,0.3685461886135895,0.5996030156601416,0.22909377421886085,0.13911085217305103,0.1634410447962098,0.225742807867851,0.2575178635142989,0.19542884826282608,0.20833004826478296,0.3496976492806343,0.44609644834042783,0.6279247866195451,0.7211464921967174,0.00030017124130347905,0.32767211953700087,elif
0.39131193632302397,0.4528929503699278,0.23189330755645848,0.48525971618205455,0.9125760522830673,0.4547292225989876,0.18721795445650863,0.42032182677431223,0.3114431840918812,0.30520747054315706,0.5384187024114451,0.5071110322836427,0.4852132213711481,0.6077487483161569,0.29714827470601196,0.1564818605482478,0.20287008737612894,0.29090978122397737,0.2992299271502684,0.19509641865989236,0.16541970513550547,0.32192473038698854,0.5225203538434912,0.6563198537982158,0.6901577771512424,0.10263451149351602,0.2760309668374998,elif
0.41116779537427917,0.6135307309695477,0.2811408276935061,0.12551790418459172,0.6881194177861976,0.5082318474749695,0.19804926082106977,0.4445314549401649,0.39169867409235765,0.20955816941947858,0.3437322778796442,0.5447905649350386,0.5876609870562417,0.45102286951913295,0.2795139567068299,0.28282393844925857,0.35078748946981375,0.3344137008052196,0.3570769917881331,0.31855810738655893,0.41729127265043203,0.4375418332825056,0.4547792214868567,0.46901206197613576,0.42026781244744216,0.10657742651114924,0.1738168516870351,elif
0.4180315556487264,0.4843114262424847,0.4247040535584278,0.4145595543260336,0.734552607274696,0.5907645875865097,0.41408239518087975,0.3715500777235411,0.26140539221292025,0.27877559729400647,0.49443820882179235,0.4395479203926445,0.20391799801485444,0.2578665713446018,0.17011261463483107,0.25040601277215474,0.34276861070063214,0.35526800334983477,0.33467042820877424,0.324006849402616,0.34356722157556685,0.4331159204682524,0.6281571532183551,0.7376165497760481,0.4746691124823633,0.07962925726955847,0.23720302773022,elif
0.4178594328467746,0.4964883892441607,0.5299234831878774,0.49154785964339665,0.7096200419189314,0.6315551131905323,0.5347920649290877,0.40977060710173796,0.1769983255293266,0.19629177119304364,0.45664231817983114,0.45546444605734737,0.2625534899077222,0.19416411302060863,0.23283429735578348,0.4092312417340213,0.4639437258605417,0.2880842173832564,0.17997781221890058,0.22927300679681273,0.22362594859647944,0.29213045641887336,0.4605891274517997,0.493126449013885,0.23953611518256296,0.097086166043298,0.18102690029820193,elif
0.5593521096792405,0.5127384481608968,0.26738870673654713,0.334066611306448,0.5868172681496326,0.23210120785153332,0.2636846375077215,0.2899544658961548,0.16510326349354587,0.4169431733219611,0.611752213639451,0.2633415441277449,0.23821017003890088,0.2153990480800653,0.27301110549996915,0.4813417616698237,0.42478354383603584,0.20680508799943947,0.1615459887802172,0.17222741053562915,0.1690638438767813,0.3499114926184961,0.4617460931169678,0.31423861648459395,0.2184865806047343,0.19159133647727694,0.19397175785113657,elif
0.5164463370314509,0.5522094989027625,0.4269558285315058,0.2512132393583481,0.6732869623368392,0.5758471426828431,0.3206869329844326,0.4047923981574957,0.3460647751870494,0.1774212307605305,0.37851880753488876,0.6407762773147041,0.4612958673370286,0.3354025429042271,0.14836269515682077,0.18509354658114957,0.26636235802583635,0.3629486877841336,0.4439980458540243,0.3453132593466259,0.25671210849274306,0.2854842826275187,0.4509305626029567,0.5676806506921204,0.4894747014725013,0.11611780709664782,0.20861407904952528,elif
0.5199217105648666,0.46164355859858575,0.33527368138795943,0.4572209462995902,0.5348868828510152,0.17586981091761256,0.3221943171987902,0.293142794523952,0.09116513556153094,0.3589403633246577,0.5671580167940085,0.265562662731905,0.2968104945904912,0.21990021533184448,0.21627412973817867,0.40220713762884913,0.43553383673024165,0.2760596550844252,0.2081884798045519,0.29734293156337815,0.4581925157991198,0.49561263110343756,0.34055237233817004,0.2625065863775664,0.2143861068137845,0.1256593246507751,0.18216548722775638,elif
0.48995760286212997,0.5332548585513137,0.26477306806200895,0.3391176261044955,0.6209773954134447,0.3240640169247117,0.401097895814506,0.4259020792601066,0.20784681437718122,0.23907672620042636,0.4737955215858948,0.4654744065133044,0.27858080780796396,0.28709775636942736,0.10128555825639621,0.15474394257352658,0.19171678777648615,0.3210881755472478,0.34708465356511364,0.2667834798959617,0.2602129932120882,0.3797885380340238,0.5064796097080773,0.5199145136450872,0.39960062798674345,0.12026808060904767,0.3188835023842581,elif
0.4364668066894033,0.36991197666342746,0.17969887763101627,0.5826736532283203,0.8851356588732504,0.4960027894239865,0.4491481571844014,0.42642461012039856,0.35616370649244,0.37831357101728436,0.2847652208490935,0.3092920220886561,0.31069873916883345,0.28792571863813476,0.3159371273393951,0.32403797302092313,0.23891198702256283,0.23903443711556316,0.2774122333992851,0.34636016392022156,0.3715883925608048,0.5607125591595788,0.6702042876193962,0.7584601895405165,0.4245814697525956,0.09172654202100078,0.36968199616438047,elif
0.4155000813518197,0.7881558645719111,0.3116574852852953,0.15840795096911212,0.71527526500846,0.46632640501759737,0.1966586918004532,0.48168330832308237,0.32756122775653473,0.0825105091017233,0.22828012814585152,0.37795662164513094,0.3492461312178877,0.34230635204577775,0.21751009632986906,0.2726119073151118,0.2849687434687629,0.20340111430766689,0.2825081959032501,0.40512564073393814,0.539443044390728,0.6233203156731469,0.48830638773290547,0.3941421210217608,0.3357375336543438,0.10166704337715082,0.13074779287256272,elif
0.05841255647738142,0.41658928068903467,0.22824146780444332,0.7921350544656527,0.823251452534812,0.5566756130143791,0.6750208570578665,0.3844864683327373,0.3586092906054464,0.6443066899136065,0.5217690882268802,0.49482576213118423,0.5330412295520215,0.6928468017814375,0.32933250370763334,0.17819366916947388,0.16910088718158672,0.2609087823331722,0.2995628947477485,0.23342109561058344,0.2399049535836552,0.3378070815056434,0.4533351807460356,0.5776365874258467,0.7197687932302356,0.0,0.25092690168306797,elif
0.3219504130996822,0.3005961767197103,0.10394638106419574,0.6591501692871589,0.884291861160436,0.4178057233452633,0.4891297303853438,0.3838004776682775,0.21291875283148032,0.4607014020249212,0.6959531196181178,0.5120769868837955,0.31874798950373595,0.6805871527344165,0.2966003611890269,0.14125415391537183,0.1819876308328069,0.19354854775005764,0.1404335904821406,0.1618277154636951,0.18302025596901134,0.3349758630128852,0.48754411535578224,0.6295222239332882,0.6645919455751029,0.06017228239799406,0.3520426571172828,elif
0.3288366471654749,0.33981661472752056,0.28013589625727253,0.035627436065105295,0.58598964385148,0.61983892112756,0.38840631419970845,0.49620772486159714,0.4637597057057861,0.3166065084298514,0.6037544381483209,0.7131594555238892,0.5666573772869691,0.4184988091404568,0.20553743091368637,0.16976922120878152,0.18434782266918875,0.21040493897061224,0.30338281787383425,0.26290742234434034,0.2198216521030763,0.44812627828692153,0.5442364711952218,0.5698223108513985,0.5306609307200834,0.0674317118588394,0.24174524848705797,elif
0.42781955277353534,0.5688611880109294,0.17549719999071,0.30354670403890316,0.5835359404715961,0.16733178132540105,0.26718107103577565,0.3639822665910339,0.24243714816901962,0.39563372417246206,0.6329295297576514,0.44569659275611473,0.35647152156336137,0.4246223488675006,0.35909060951793087,0.4283308501719748,0.3353867083128397,0.28333911680063323,0.3655842170169604,0.3441182236645056,0.33067505204375947,0.28761980238552887,0.36442720321260536,0.3984257443115209,0.3821885092932298,0.10866368712258115,0.2232422003016829,elif
0.5131359475662653,0.5115428716294429,0.23778317165726132,0.752661458704144,0.7792378764866992,0.14286911915243616,0.30134926171276605,0.24279494016101583,0.0,0.3094318542674935,0.25092013412002817,0.021021620574753208,0.24987300603789897,0.11313638014299462,0.04117258839542401,0.07848180148324142,0.11199601520395645,0.11714455464855851,0.10990109155734427,0.16002811944623357,0.32576246146172266,0.4325504728857542,0.647667716170522,0.5446125530664884,0.19434637077480277,0.14092701569442304,0.14975691628137602,elif
0.43616869845714445,0.4386581903967107,0.22648865741871038,0.5474265569779366,0.5720197410978315,0.09362449685088581,0.314247186019801,0.3260227756833711,0.1625355077762155,0.32707463937990056,0.4360610068302657,0.3171911559433681,0.2574793853370675,0.6232310659716875,0.4064059367003997,0.45959335476547114,0.35867127499669527,0.2083569571797762,0.1806153272891486,0.20947269592639356,0.23165978241039892,0.2459367662664617,0.2732182324938537,0.2872675572461926,0.42587429197153903,0.12290004006892549,0.26493199864536954,elif
0.46162225013746205,0.5849237097581365,0.2730976612633529,0.13176683115920007,0.6590505181792159,0.4601201568919693,0.27329667596804297,0.5058252501492975,0.31968809162538697,0.1065707058015346,0.361596975946762,0.5270643482847055,0.4670805557423703,0.46791930615687893,0.28452148017611884,0.2810294760361116,0.380993974764679,0.3725226253501444,0.326102002825027,0.34768829080782515,0.3970395448460875,0.5181732468770449,0.5079661386782062,0.47656084921270336,0.4914186501757798,0.1179931446630178,0.2190050192657078,elif
0.2062492541097376,0.36700174982706213,0.26218469010034967,0.4503876973526455,0.701378705270276,0.33390151691094644,0.3989927768725123,0.5223570598587609,0.4107342659828232,0.4985711946401047,0.6631070796573295,0.36512834744961237,0.3437465696647362,0.5373701655023584,0.46703152326271047,0.4335512831463163,0.30961598651984623,0.22322319812644065,0.21072465297915044,0.21402803587132263,0.2355141180183718,0.3178734845607757,0.35070066993535187,0.49705711085101756,0.6057507861850405,0.021834606740758204,0.2763353846629073,elif
0.48498911029135394,0.3683680116086765,0.2124152342164281,0.6868471166424662,0.5078974916181223,0.11285556310755518,0.46606290478798257,0.24716499511261675,0.134761312299426,0.41170888299018854,0.3281791923200275,0.2700100514236149,0.2218258640472991,0.4459457086266131,0.3813858413146391,0.21696908606629972,0.1581162836582093,0.12486235426727572,0.2227425104455943,0.22843266216141334,0.24398078915502286,0.28219349177998887,0.3039088302430417,0.6027715978865767,0.5753205496147847,0.12509816917475544,0.3421216818291295,elif
0.44556677530210975,0.4636116375109689,0.24321366601986616,0.45547150091173116,0.7429278324365399,0.37700888689112755,0.3784520313780462,0.46252518308936635,0.3138909202314148,0.17994468561475774,0.20758597057860367,0.4252066052671831,0.308500836878125,0.1850593920227118,0.09778840973421507,0.18899975358945598,0.21672909701641546,0.22687448013887895,0.2914957777570065,0.3180064055464298,0.5257919584709156,0.6644740166904909,0.5136506963801816,0.5056527501605098,0.26586778030194247,0.12290004006892549,0.26493199864536954,elif
