MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,RMS,Zero_Crossing_Rate,label
-485.65692138671875,130.5301513671875,-48.06252670288086,0.01545390672981739,33.26667785644531,-17.170654296875,-15.644344329833984,-2.223315954208374,-24.506656646728516,-29.31770896911621,-11.285418510437012,-4.447152614593506,-12.376712799072266,0.18687991797924042,0.20221585035324097,0.3055988848209381,0.3034692704677582,0.24734248220920563,0.2486390471458435,0.32993122935295105,0.4269971251487732,0.43612420558929443,0.38263481855392456,0.2813560664653778,0.16990229487419128,0.018735380843281746,0.07576670545212766,elif
-512.0372314453125,142.43453979492188,-63.63436508178711,8.637516975402832,35.91875457763672,-20.58160972595215,-11.04024887084961,-5.6523051261901855,-26.88908576965332,-26.676637649536133,-13.72299861907959,-4.058861255645752,-9.789444923400879,0.1955202966928482,0.2642594575881958,0.3502480685710907,0.3677203953266144,0.3580963611602783,0.38882288336753845,0.3366415798664093,0.34147241711616516,0.3531356453895569,0.37836191058158875,0.3039575517177582,0.1747671365737915,0.012759167701005936,0.0757355385638298,elif
-515.52099609375,135.1788787841797,-38.31357192993164,37.229007720947266,36.15861511230469,-30.76955223083496,-21.431123733520508,-21.447765350341797,-30.526987075805664,-15.637842178344727,-13.83608341217041,-19.82763671875,-17.33429718017578,0.2952154278755188,0.21125654876232147,0.14582465589046478,0.1781352162361145,0.27657654881477356,0.3942795693874359,0.47074180841445923,0.3598306179046631,0.2558846175670624,0.20694467425346375,0.20487451553344727,0.26210010051727295,0.01541213970631361,0.0522028830199115,elif
-472.80419921875,128.9593505859375,-40.948753356933594,8.303204536437988,25.319015502929688,-27.788715362548828,-23.007709503173828,-16.047119140625,-30.62367057800293,-15.933863639831543,1.9164844751358032,-8.882345199584961,-17.227331161499023,0.3202223479747772,0.4405895471572876,0.4541800618171692,0.34980344772338867,0.21022851765155792,0.18323220312595367,0.2337070256471634,0.2901383936405182,0.3706442415714264,0.3251277208328247,0.22693473100662231,0.23097188770771027,0.018505452200770378,0.06587294991134751,elif
-474.3523254394531,133.85877990722656,-61.05162811279297,13.059709548950195,40.43109893798828,-21.730937957763672,-13.887563705444336,-5.931493759155273,-27.566184997558594,-23.91301727294922,-12.967021942138672,-10.946979522705078,-13.487858772277832,0.30967646837234497,0.3038666844367981,0.3049924373626709,0.38612741231918335,0.36990565061569214,0.30098530650138855,0.31333693861961365,0.290763795375824,0.3185403347015381,0.35858848690986633,0.383779376745224,0.334221750497818,0.019766375422477722,0.07173232491134751,elif
-689.2728881835938,112.61248016357422,-60.334903717041016,31.634441375732422,52.06785202026367,-2.900245189666748,6.146477699279785,-4.290965557098389,-21.514862060546875,-8.742244720458984,-5.374459743499756,-4.170492649078369,-6.547526836395264,0.17468318343162537,0.2430868148803711,0.25093644857406616,0.20846256613731384,0.22304266691207886,0.2927754521369934,0.38263410329818726,0.4703280031681061,0.613393247127533,0.5815598368644714,0.3515721261501312,0.1965038776397705,0.004153111949563026,0.06263316761363637,elif
-530.23828125,107.53379821777344,-64.17767333984375,34.32585525512695,36.63102722167969,-43.3951530456543,-26.052175521850586,-14.992658615112305,-27.2473201751709,-8.995567321777344,-1.0762642621994019,-12.294053077697754,-14.66192626953125,0.45957064628601074,0.5444155335426331,0.5739538669586182,0.4728630483150482,0.28063029050827026,0.17775894701480865,0.24715794622898102,0.3040006756782532,0.247514009475708,0.18374943733215332,0.18687492609024048,0.3107423782348633,0.016861198469996452,0.08177152593085106,elif
-675.0809936523438,98.2223892211914,-56.88827133178711,55.9453125,36.53964614868164,-14.617435455322266,3.454190969467163,-21.343677520751953,-17.45857048034668,0.3411605656147003,-8.143289566040039,-3.409810781478882,-13.820645332336426,0.5151220560073853,0.277177631855011,0.17539604008197784,0.18089252710342407,0.22992314398288727,0.23547738790512085,0.19050312042236328,0.2082829475402832,0.3055708706378937,0.3808501362800598,0.5101686716079712,0.6173801422119141,0.004180125426501036,0.07794744318181818,elif
-536.7012939453125,117.36618041992188,-56.89702606201172,15.926684379577637,55.026546478271484,-16.63340187072754,-31.197580337524414,-8.180004119873047,-25.145198822021484,-21.713388442993164,-3.2795522212982178,-5.228452205657959,-9.884881019592285,0.521225094795227,0.3333168029785156,0.18961921334266663,0.21191054582595825,0.28120362758636475,0.26627084612846375,0.1902541220188141,0.17688670754432678,0.28540128469467163,0.4378865659236908,0.5297206044197083,0.5945628881454468,0.01658621057868004,0.06773818879437869,elif
-527.5339965820312,145.65650939941406,-49.867801666259766,-12.041543960571289,35.62372970581055,-13.019346237182617,-30.50484848022461,-6.526927471160889,-20.806224822998047,-26.581462860107422,-9.539971351623535,-3.7984814643859863,-6.42880392074585,0.4038011431694031,0.31876999139785767,0.2930665910243988,0.328274130821228,0.3154372572898865,0.30897578597068787,0.2827301323413849,0.36117374897003174,0.3693661391735077,0.38733023405075073,0.4007464647293091,0.3958406150341034,0.017064213752746582,0.04753085706360947,elif
-524.3650512695312,122.89936828613281,-29.37665557861328,10.43008041381836,39.637577056884766,-7.444331645965576,-16.68813705444336,-11.510226249694824,-27.850467681884766,-23.058639526367188,-4.693807601928711,-7.792530536651611,-19.374380111694336,0.2590823769569397,0.22852319478988647,0.26652318239212036,0.3219658434391022,0.3318476974964142,0.2924343943595886,0.28681138157844543,0.3072320222854614,0.36615189909935,0.5167250633239746,0.5856989026069641,0.43589675426483154,0.01379726268351078,0.06006205673758865,elif
-524.4445190429688,125.04388427734375,-14.358417510986328,16.415557861328125,37.48231887817383,-4.688967227935791,-8.967975616455078,-8.900460243225098,-32.41389465332031,-27.256656646728516,-5.909188270568848,-7.1884846687316895,-17.396310806274414,0.21135449409484863,0.2802632451057434,0.39656737446784973,0.4172918200492859,0.27898016571998596,0.17823432385921478,0.2158532738685608,0.21947450935840607,0.2637637257575989,0.3916662633419037,0.4173508584499359,0.2627663314342499,0.015913579612970352,0.04895625554078014,elif
-459.1184387207031,127.90572357177734,-51.8306770324707,4.172133922576904,26.866817474365234,-31.671730041503906,-26.307043075561523,-17.08172035217285,-33.0569953918457,-16.026596069335938,-0.9214087724685669,-14.479714393615723,-18.217533111572266,0.2272643744945526,0.31340569257736206,0.45561060309410095,0.3864853084087372,0.21502088010311127,0.16462723910808563,0.17312464118003845,0.17955301702022552,0.30572617053985596,0.3925297260284424,0.2941744327545166,0.24726738035678864,0.027370527386665344,0.05151540336879433,elif
-478.9277038574219,134.85707092285156,-29.055253982543945,-2.269324779510498,34.34156036376953,-8.45199203491211,-22.661378860473633,-9.240381240844727,-23.273399353027344,-28.217073440551758,-8.421360969543457,-0.15574094653129578,-10.691733360290527,0.3171747624874115,0.21058136224746704,0.2130461186170578,0.26185861229896545,0.33789169788360596,0.373144268989563,0.3027704358100891,0.24368268251419067,0.2589370608329773,0.38445791602134705,0.4686864912509918,0.4467982351779938,0.018220802769064903,0.05441013313609468,elif
-477.3231506347656,118.90727233886719,-42.14128112792969,13.74680233001709,22.37777328491211,-35.47011184692383,-22.564971923828125,-16.864015579223633,-37.05442428588867,-18.97865104675293,-2.355398654937744,-14.395421028137207,-16.240650177001953,0.23063679039478302,0.2666025161743164,0.3908161222934723,0.39494234323501587,0.2695179283618927,0.19906052947044373,0.2668394148349762,0.3910999894142151,0.4115390181541443,0.30208083987236023,0.2585534155368805,0.244248166680336,0.019377529621124268,0.049181349734042555,elif
-491.1573486328125,131.5189208984375,-52.20401382446289,4.564826488494873,29.819738388061523,-25.4597225189209,-17.518579483032227,-7.798974514007568,-30.74608612060547,-25.07911491394043,-5.357602596282959,-6.808598041534424,-16.855628967285156,0.2809832990169525,0.17174673080444336,0.18819622695446014,0.20313647389411926,0.3049512803554535,0.30159905552864075,0.24394959211349487,0.2462441772222519,0.3274238407611847,0.42591509222984314,0.43579626083374023,0.3806231915950775,0.018723944202065468,0.07620996786347518,elif
-515.8536376953125,102.75218963623047,-64.34687042236328,23.500158309936523,52.654502868652344,-13.84540843963623,-14.445455551147461,-7.7632951736450195,-22.727405548095703,-17.992650985717773,-11.436141014099121,-12.735854148864746,-15.772130012512207,0.2816036343574524,0.34881600737571716,0.32681214809417725,0.24026396870613098,0.24038244783878326,0.2501641809940338,0.30355459451675415,0.3277342915534973,0.45881667733192444,0.5481055378913879,0.6000511646270752,0.399016797542572,0.01526382751762867,0.08625263187056738,elif
-525.5338134765625,176.41018676757812,-45.512081146240234,-9.484498023986816,37.97117614746094,-15.850022315979004,-30.59378433227539,-3.9901325702667236,-24.273784637451172,-33.04755783081055,-13.2524995803833,-10.129973411560059,-14.471733093261719,0.3223473131656647,0.26762208342552185,0.28470510244369507,0.27649587392807007,0.2123422622680664,0.25392621755599976,0.347571462392807,0.45054861903190613,0.5042844414710999,0.4123521149158478,0.34919342398643494,0.333600252866745,0.016468923538923264,0.03901627218934911,elif
-690.3983764648438,110.97264862060547,-57.41826248168945,39.784793853759766,47.305015563964844,-9.7470121383667,0.000559512060135603,-10.626906394958496,-22.595186233520508,-4.454922199249268,-3.814944267272949,-5.69468879699707,-8.271402359008789,0.584983229637146,0.35986605286598206,0.20739658176898956,0.18534500896930695,0.25759556889533997,0.26651665568351746,0.21896030008792877,0.23138538002967834,0.2969355583190918,0.3862525224685669,0.4755418300628662,0.6163657307624817,0.004143735393881798,0.06277521306818182,elif
-568.7249755859375,90.54480743408203,-75.15921783447266,29.445846557617188,52.58156204223633,-19.127552032470703,-11.888376235961914,-10.673747062683105,-30.471874237060547,-13.799519538879395,1.7861912250518799,-5.039989948272705,-15.500588417053223,0.5757979154586792,0.33286482095718384,0.17715094983577728,0.1954827457666397,0.20458918809890747,0.14904125034809113,0.16533499956130981,0.18976451456546783,0.2948794364929199,0.41178321838378906,0.5112686157226562,0.5757385492324829,0.011438475921750069,0.08276540336879433,elif
-565.545654296875,97.45201873779297,-50.01123809814453,-19.03010368347168,26.79527473449707,-5.480385780334473,-18.33028793334961,-2.9983794689178467,-16.910280227661133,-21.13323402404785,-1.178588628768921,2.5912630558013916,-7.1373610496521,0.3794330954551697,0.2577456533908844,0.20049874484539032,0.19733946025371552,0.2178536355495453,0.26933667063713074,0.24104632437229156,0.2166910171508789,0.377052903175354,0.45409366488456726,0.47016116976737976,0.47712400555610657,0.012318543158471584,0.060960036057692304,elif
-519.8460083007812,137.78964233398438,-64.94658660888672,1.799355149269104,26.583168029785156,-36.04684829711914,-26.083423614501953,-12.026969909667969,-28.8759765625,-17.111141204833984,-0.24042202532291412,-7.559183120727539,-14.227984428405762,0.3840210437774658,0.3844139575958252,0.41220590472221375,0.316158652305603,0.27524620294570923,0.31525614857673645,0.3018753230571747,0.2977991998195648,0.26048794388771057,0.3198990225791931,0.35214298963546753,0.3678025007247925,0.017317133024334908,0.05730205562943262,elif
-480.4560852050781,127.6951675415039,-56.05635070800781,36.71590805053711,43.500328063964844,-37.69927978515625,-23.898147583007812,-20.301856994628906,-41.98322296142578,-21.498388290405273,-12.5244779586792,-23.67596435546875,-17.824087142944336,0.15064597129821777,0.12215864658355713,0.12575370073318481,0.1404217779636383,0.14446619153022766,0.12650097906589508,0.16398705542087555,0.29420480132102966,0.3657412528991699,0.5312861204147339,0.45280253887176514,0.22949273884296417,0.021228445693850517,0.04277430171460177,elif
-515.9912719726562,114.85926055908203,-57.6684455871582,20.759862899780273,25.58766746520996,-41.02571105957031,-23.0732421875,-14.618911743164062,-33.19581985473633,-20.6004581451416,-6.571009635925293,-12.436075210571289,-17.567485809326172,0.5328249335289001,0.42344507575035095,0.4378032684326172,0.33447614312171936,0.21624206006526947,0.17870496213436127,0.20102232694625854,0.22535263001918793,0.230216383934021,0.25182825326919556,0.2756030261516571,0.3999687135219574,0.01904301904141903,0.06554396609042554,elif
-504.23956298828125,140.6184539794922,-51.01582336425781,-11.555719375610352,33.11091232299805,-16.269248962402344,-25.692291259765625,-2.341677665710449,-24.69944190979004,-31.823013305664062,-8.965506553649902,-4.4712066650390625,-10.496586799621582,0.41646048426628113,0.32290077209472656,0.29159730672836304,0.3520369529724121,0.3454255163669586,0.2861088514328003,0.3045493960380554,0.3463561534881592,0.4279232621192932,0.4270245134830475,0.4059443175792694,0.44822958111763,0.018448151648044586,0.05646438147189349,elif
-622.143310546875,102.23966217041016,-52.57345962524414,13.21554946899414,36.7699089050293,-24.795207977294922,-17.653215408325195,-1.2128561735153198,-19.777074813842773,-11.872135162353516,0.7299800515174866,-10.616817474365234,-14.65726089477539,0.46849524974823,0.4734560251235962,0.41648033261299133,0.2958853542804718,0.22794044017791748,0.2009328305721283,0.20443439483642578,0.22817273437976837,0.2824591398239136,0.30965468287467957,0.42005738615989685,0.5324133038520813,0.006790764629840851,0.06779837101063829,elif
-493.4512634277344,102.48027801513672,-59.677181243896484,31.599153518676758,20.044715881347656,-39.72666931152344,-13.363648414611816,-20.003461837768555,-34.697418212890625,-16.29299545288086,-10.0401029586792,-14.226638793945312,-18.7702579498291,0.39999717473983765,0.4028056263923645,0.239145427942276,0.17670364677906036,0.15053939819335938,0.20980487763881683,0.21522383391857147,0.23436754941940308,0.2565471827983856,0.27473315596580505,0.4928489923477173,0.5100072622299194,0.019309500232338905,0.08080406526548672,elif
-511.6522521972656,119.25387573242188,-55.28124237060547,13.610791206359863,40.3615608215332,-21.883342742919922,-18.966928482055664,-5.298283576965332,-25.012863159179688,-28.088642120361328,-13.917949676513672,-8.336795806884766,-15.84627628326416,0.2045329511165619,0.16886188089847565,0.21624447405338287,0.22281314432621002,0.230813667178154,0.2605611979961395,0.2823168933391571,0.440560519695282,0.5341715812683105,0.43126699328422546,0.42597606778144836,0.28215456008911133,0.01904301904141903,0.06554396609042554,elif
