0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,label
-449.3984375,149.73817443847656,33.50227355957031,37.630802154541016,6.537010669708252,4.1924729347229,5.0728840827941895,-0.11021146178245544,2.216745138168335,-6.012775897979736,-1.497446894645691,-5.921955585479736,-16.299715042114258,0.37537243962287903,0.3014238178730011,0.26875314116477966,0.316782683134079,0.44101664423942566,0.5041984915733337,0.569894552230835,0.5876548886299133,0.566524863243103,0.5717976093292236,0.5125786662101746,0.4408547580242157,0.029790790751576424,0.026125821200284092,elif
-425.29290771484375,140.69546508789062,33.069122314453125,33.52704620361328,-1.4422152042388916,8.761435508728027,-0.8539789915084839,2.9557902812957764,-6.229181289672852,-2.1894121170043945,-7.95027494430542,-16.48862075805664,4.364292621612549,0.26976528763771057,0.21908828616142273,0.18863992393016815,0.21399927139282227,0.3433053195476532,0.46885302662849426,0.5119720101356506,0.4576365649700165,0.4568302631378174,0.47602158784866333,0.44002360105514526,0.3710596263408661,0.03027922846376896,0.038464902052238806,elif
-436.41424560546875,148.80575561523438,31.636619567871094,34.7941780090332,-3.080543279647827,6.78972053527832,-0.0980435460805893,0.6349653601646423,-3.692469835281372,-8.28790283203125,-4.0765228271484375,-16.726953506469727,-4.762449741363525,0.4912790358066559,0.4909519851207733,0.3801702558994293,0.31100472807884216,0.2485596388578415,0.22851739823818207,0.2784351706504822,0.3655795156955719,0.5051604509353638,0.5553677082061768,0.5094451904296875,0.5134614109992981,0.03005685843527317,0.03242869596465077,elif
-437.7156066894531,138.92041015625,33.21413803100586,41.4112434387207,4.5003156661987305,9.63801097869873,2.6711602210998535,3.098496675491333,1.3814260959625244,-4.988506317138672,3.7182884216308594,-11.354257583618164,-12.11638069152832,0.23276346921920776,0.2743246555328369,0.3592337667942047,0.4961462616920471,0.5547170042991638,0.5098624229431152,0.5125486254692078,0.4904586970806122,0.4946070611476898,0.38664865493774414,0.3234972059726715,0.25933751463890076,0.03005685843527317,0.03242869596465077,elif
-437.68878173828125,144.67787170410156,32.39922332763672,38.442325592041016,0.4668038487434387,8.01137924194336,1.1324074268341064,2.1082494258880615,-0.9382998943328857,-6.285841464996338,-0.1798696666955948,-15.217758178710938,-8.334220886230469,0.3210941553115845,0.2577339708805084,0.2324865460395813,0.27486103773117065,0.3597366511821747,0.497687429189682,0.5572133660316467,0.5119063854217529,0.5140091776847839,0.49101758003234863,0.4949459731578827,0.3856423497200012,0.030045362189412117,0.034857624840289606,elif
-442.05328369140625,145.47509765625,38.58595657348633,38.810203552246094,3.8122057914733887,-1.1801486015319824,4.790816783905029,1.8782868385314941,0.3606155812740326,-7.554161548614502,-2.4194352626800537,-6.26472282409668,-15.997841835021973,0.35297051072120667,0.3071620464324951,0.3010718822479248,0.3553668260574341,0.41043147444725037,0.43960434198379517,0.4878804683685303,0.6300026178359985,0.6315993070602417,0.5855342149734497,0.510618269443512,0.4142814874649048,0.0343940407037735,0.023183563609182098,elif
-420.39324951171875,138.9631805419922,37.76768112182617,33.803104400634766,-6.468326091766357,4.350107192993164,1.4214670658111572,2.0846378803253174,-8.249739646911621,-3.232081413269043,-8.024574279785156,-17.074851989746094,-1.7668863534927368,0.2684682011604309,0.23160435259342194,0.2472536265850067,0.27761414647102356,0.3205399513244629,0.36450642347335815,0.4660109579563141,0.5451584458351135,0.5640310049057007,0.47935912013053894,0.4043688476085663,0.3488249182701111,0.034785594791173935,0.03412781466512702,elif
-429.88787841796875,145.72796630859375,36.735172271728516,34.36571502685547,-7.355381965637207,2.078256130218506,1.9306182861328125,0.6068397164344788,-6.646244525909424,-9.254353523254395,-4.946346759796143,-17.096023559570312,-8.590482711791992,0.46127068996429443,0.3710154891014099,0.3025996685028076,0.2661650478839874,0.26512908935546875,0.3112725615501404,0.35552510619163513,0.40233346819877625,0.5147960186004639,0.577512800693512,0.6066232919692993,0.5441669225692749,0.03462426736950874,0.028823034600277263,elif
-432.6642150878906,136.65740966796875,37.629730224609375,43.15470504760742,1.687025785446167,3.8641891479492188,2.8932271003723145,4.397627830505371,-0.517320990562439,-6.27409553527832,2.6508853435516357,-9.846406936645508,-12.409369468688965,0.3189573585987091,0.3607666492462158,0.4012411832809448,0.5072118639945984,0.5732191205024719,0.6034477353096008,0.5399705767631531,0.4579468071460724,0.3709629774093628,0.30523067712783813,0.2726963460445404,0.27255764603614807,0.03462426736950874,0.028823034600277263,elif
-430.65972900390625,140.9642791748047,37.95002746582031,38.90056228637695,-3.0074429512023926,2.581068515777588,2.444124698638916,2.7198448181152344,-3.410212516784668,-7.495717525482178,-1.1925451755523682,-14.502846717834473,-11.01188850402832,0.30465269088745117,0.26890039443969727,0.2692735195159912,0.3155269920825958,0.3584836721420288,0.40238872170448303,0.5126352310180664,0.5761525630950928,0.6048381328582764,0.5423898100852966,0.46076130867004395,0.37250563502311707,0.034612637013196945,0.03198558081099815,elif
-452.09283447265625,141.8802032470703,26.009170532226562,41.437171936035156,7.147567272186279,7.120453834533691,9.758628845214844,3.045351505279541,4.682578086853027,-2.1634280681610107,2.148186206817627,-3.7326416969299316,-16.878868103027344,0.34652939438819885,0.2847196161746979,0.27399304509162903,0.3350260257720947,0.4387167692184448,0.512120246887207,0.6073530912399292,0.6987058520317078,0.6448625922203064,0.5833938717842102,0.5122683644294739,0.4128178358078003,0.025948939844965935,0.03233349085949464,elif
-428.7579650878906,132.61412048339844,27.638519287109375,38.630210876464844,-1.019430160522461,13.97726821899414,2.819239616394043,6.3163604736328125,-2.5515828132629395,2.21097993850708,-5.699308395385742,-17.553701400756836,-1.068317174911499,0.2873889207839966,0.22600917518138885,0.20585989952087402,0.22217682003974915,0.2835124433040619,0.395961195230484,0.5317317843437195,0.6210564970970154,0.5738356113433838,0.4895768463611603,0.4492766261100769,0.37789949774742126,0.02626960352063179,0.047342002938646786,elif
-443.0921325683594,143.8586883544922,23.349891662597656,41.8626708984375,-2.7098770141601562,12.929242134094238,4.236423015594482,4.600951194763184,-1.242702841758728,-4.346606254577637,-3.0708796977996826,-17.975156784057617,-8.073959350585938,0.4905349016189575,0.4436074197292328,0.3351458013057709,0.27285489439964294,0.23472388088703156,0.25299087166786194,0.32136476039886475,0.398870587348938,0.5376029014587402,0.6515829563140869,0.6073567271232605,0.5685160160064697,0.026229863986372948,0.04002472763761468,elif
-442.5078125,133.91848754882812,24.30425453186035,46.35810852050781,3.3345372676849365,13.411314964294434,6.127665042877197,6.53685188293457,3.127040147781372,-0.905328094959259,7.920810699462891,-7.1977314949035645,-12.069307327270508,0.2568017542362213,0.3201146125793457,0.39449843764305115,0.5300827622413635,0.6404752731323242,0.5996037721633911,0.5631396174430847,0.4897584021091461,0.4456462860107422,0.33846864104270935,0.2779880166053772,0.2408505529165268,0.026229863986372948,0.04002472763761468,elif
-442.5754089355469,138.856689453125,24.203723907470703,44.11225128173828,0.044206250458955765,12.813206672668457,5.125054836273193,5.802021026611328,1.470634937286377,-1.6968799829483032,2.9100470542907715,-13.956119537353516,-11.413833618164062,0.2807602882385254,0.24073542654514313,0.25334951281547546,0.31608515977859497,0.3902687728404999,0.5226999521255493,0.6438637375831604,0.6056912541389465,0.5685162544250488,0.49151214957237244,0.448363721370697,0.34067535400390625,0.02621842920780182,0.04344807196100917,elif
-448.8164978027344,158.8179168701172,31.056936264038086,34.355194091796875,-0.4409100413322449,3.6255552768707275,13.551530838012695,5.073315620422363,0.05463549867272377,-7.892992973327637,0.048442378640174866,-6.147311687469482,-17.026453018188477,0.2583216428756714,0.22485589981079102,0.24171139299869537,0.33943814039230347,0.4977377951145172,0.5972956418991089,0.6996261477470398,0.7845321893692017,0.6828698515892029,0.5360910296440125,0.411811888217926,0.30669939517974854,0.028311992064118385,0.02430300936371841,elif
-423.8620300292969,150.54248046875,29.1164608001709,29.848783493041992,-8.515446662902832,14.505609512329102,7.396081447601318,2.570075750350952,-9.32305908203125,-0.4615105092525482,-8.523271560668945,-17.192476272583008,1.783058762550354,0.1802285611629486,0.15351976454257965,0.16940121352672577,0.21037468314170837,0.36141854524612427,0.5311123132705688,0.7226226329803467,0.6991123557090759,0.563768208026886,0.41681697964668274,0.31696686148643494,0.24042293429374695,0.028665075078606606,0.03562337827166065,elif
-436.6549987792969,159.72813415527344,27.040414810180664,31.96549415588379,-9.340795516967773,11.919304847717285,8.785468101501465,1.0135226249694824,-8.13736629486084,-7.793997287750244,-2.8766472339630127,-18.791593551635742,-5.502037525177002,0.42079398036003113,0.3247755467891693,0.2387608140707016,0.19583508372306824,0.1821150779724121,0.22397956252098083,0.33247461915016174,0.45134997367858887,0.6279904842376709,0.7668319344520569,0.6718214750289917,0.56341552734375,0.02852756157517433,0.03042562905844156,elif
-439.14483642578125,151.58590698242188,29.703052520751953,39.642333984375,-4.512353420257568,9.254703521728516,10.807714462280273,8.393911361694336,-0.6428662538528442,-5.730779647827148,5.736514568328857,-11.78204345703125,-11.37552547454834,0.22969654202461243,0.3319258689880371,0.4475582540035248,0.6224558353424072,0.7594486474990845,0.6677948236465454,0.5628810524940491,0.42309969663619995,0.32819172739982605,0.2447778433561325,0.2039915770292282,0.1907147318124771,0.02852756157517433,0.03042562905844156,elif
-438.5841369628906,156.3831329345703,27.973445892333984,35.904335021972656,-7.592416763305664,10.360010147094727,10.014436721801758,4.979368686676025,-4.611791610717773,-6.665747165679932,1.4252586364746094,-16.63951301574707,-8.788893699645996,0.20108671486377716,0.18809311091899872,0.22716639935970306,0.33173877000808716,0.4488755762577057,0.6246102452278137,0.7623918056488037,0.6699256896972656,0.5635178685188293,0.42206642031669617,0.3264503479003906,0.24250434339046478,0.028515858575701714,0.03254996956168831,elif
-374.34130859375,172.0628662109375,-0.5987460017204285,24.595542907714844,15.35456371307373,1.9120010137557983,-14.420740127563477,-9.479262351989746,5.020836353302002,-17.298938751220703,-8.37659740447998,2.3794987201690674,-13.347040176391602,0.3440634310245514,0.3046059310436249,0.32466331124305725,0.3984382748603821,0.431384801864624,0.3953084647655487,0.4245835840702057,0.5303505659103394,0.574042558670044,0.548132598400116,0.5002523064613342,0.4126077890396118,0.04798184707760811,0.030582121048850573,elif
-346.406005859375,155.26502990722656,-5.0877366065979,30.985862731933594,6.9205121994018555,-5.28898286819458,-19.207530975341797,6.374668598175049,-15.557156562805176,-11.37650203704834,1.0873563289642334,-14.210338592529297,0.8392936587333679,0.245169997215271,0.26205915212631226,0.33969351649284363,0.3798523545265198,0.3277781903743744,0.34077081084251404,0.43481072783470154,0.5060547590255737,0.473781555891037,0.4415329098701477,0.39083221554756165,0.293964147567749,0.04855869337916374,0.04518378831417624,elif
-359.86212158203125,165.63275146484375,-5.933821678161621,27.94620704650879,5.1451005935668945,-4.58012056350708,-20.426311492919922,0.1101434975862503,-4.845654010772705,-20.062543869018555,4.020411968231201,-10.061970710754395,-7.565522193908691,0.4605036973953247,0.42728760838508606,0.3336721658706665,0.2824349105358124,0.27887654304504395,0.3519953191280365,0.40997520089149475,0.3696304261684418,0.37303707003593445,0.45734038949012756,0.5161272287368774,0.5198251008987427,0.04829549044370651,0.03768663859111792,elif
-360.9664611816406,160.6345977783203,-1.9788334369659424,30.04946517944336,14.402654647827148,7.354311466217041,-16.941911697387695,-2.6345677375793457,2.9793906211853027,-20.82139015197754,-0.52447509765625,-5.35348653793335,-9.892314910888672,0.3580045700073242,0.41225677728652954,0.3675343990325928,0.36676323413848877,0.4497612416744232,0.5108701586723328,0.5133745670318604,0.4580351412296295,0.42835739254951477,0.33614209294319153,0.28527483344078064,0.28513628244400024,0.04829549044370651,0.03768663859111792,elif
-361.9940185546875,165.27767944335938,-4.826061248779297,30.275848388671875,9.82065200805664,1.3850102424621582,-19.48866844177246,-1.016253113746643,-0.9566547870635986,-21.21246910095215,2.1480274200439453,-8.026430130004883,-9.05958080291748,0.28428640961647034,0.2834831476211548,0.35726198554039,0.4129563570022583,0.3692907392978668,0.37004685401916504,0.45373502373695374,0.513694167137146,0.51588374376297,0.45911991596221924,0.42807745933532715,0.33504241704940796,0.04828435927629471,0.040007656967840734,elif
-366.82293701171875,162.8428955078125,5.022232532501221,22.044776916503906,10.342361450195312,-1.6771653890609741,-13.638297080993652,-11.741981506347656,0.7410929799079895,-14.7318754196167,-10.567534446716309,-1.0748802423477173,-10.919757843017578,0.4246024489402771,0.3288956880569458,0.29570621252059937,0.3054196238517761,0.31322935223579407,0.36937955021858215,0.4514320194721222,0.4953422546386719,0.508174479007721,0.4758511781692505,0.46764060854911804,0.5217461585998535,0.05415031313896179,0.03632947282779172,elif
-341.2012939453125,149.25094604492188,-0.28744712471961975,26.421428680419922,1.429455280303955,-6.776167392730713,-19.003271102905273,0.7505846619606018,-13.389487266540527,-13.019445419311523,-2.0005409717559814,-11.473908424377441,-1.7134631872177124,0.37688690423965454,0.2882900536060333,0.25738295912742615,0.26175475120544434,0.263924777507782,0.32334280014038086,0.4098658859729767,0.4521840810775757,0.4621310532093048,0.420854777097702,0.4453805685043335,0.4914412498474121,0.05483221635222435,0.05377793849859023,elif
-354.1580810546875,157.99411010742188,-1.1971540451049805,23.808231353759766,-0.46374934911727905,-6.954440593719482,-19.86811065673828,-4.273111343383789,-5.637562274932861,-18.024478912353516,-0.7352138757705688,-8.295868873596191,-7.672895431518555,0.43795591592788696,0.45135071873664856,0.5085847973823547,0.43984243273735046,0.31848159432411194,0.2799910604953766,0.28291675448417664,0.28121471405029297,0.3283711373806,0.4195401668548584,0.44830983877182007,0.49093136191368103,0.05460604280233383,0.04447544642857143,elif
-355.2886657714844,153.13941955566406,3.0735719203948975,28.11009979248047,9.348389625549316,4.0833306312561035,-15.855177879333496,-6.4637627601623535,-0.16106268763542175,-17.848743438720703,-4.780302047729492,-5.95249080657959,-8.347089767456055,0.2815614938735962,0.2813565731048584,0.27711221575737,0.3241274952888489,0.41395342350006104,0.4409109950065613,0.4822830557823181,0.43115827441215515,0.4464500844478607,0.5122954845428467,0.44427675008773804,0.3204592168331146,0.05460604280233383,0.04447544642857143,elif
-356.6630554199219,158.23104858398438,-0.06399714946746826,27.239831924438477,4.364514350891113,-1.4833604097366333,-18.804365158081055,-5.37592887878418,-2.9559130668640137,-18.589214324951172,-2.4659483432769775,-7.394510746002197,-8.259479522705078,0.44880133867263794,0.32344645261764526,0.28177109360694885,0.2828686833381653,0.2792072892189026,0.32359740138053894,0.4157300889492035,0.44393905997276306,0.48720452189445496,0.4351826012134552,0.44585320353507996,0.5091863870620728,0.054595109075307846,0.047563733552631576,elif
-359.1744079589844,179.3918914794922,-1.7165590524673462,18.124513626098633,14.509820938110352,-0.9628990292549133,-18.757556915283203,-10.841506958007812,5.589222431182861,-17.224102020263672,-9.727395057678223,0.8491873145103455,-14.055305480957031,0.4255269169807434,0.38340532779693604,0.3284790813922882,0.3479456305503845,0.3784930109977722,0.4025842845439911,0.4265054762363434,0.4376152753829956,0.4662286937236786,0.5043092370033264,0.4686073064804077,0.4475451707839966,0.059988778084516525,0.0273408348880597,elif
-330.1911926269531,162.5274200439453,-8.557791709899902,25.219125747680664,6.286473751068115,-10.288437843322754,-21.801204681396484,6.451374053955078,-14.821194648742676,-12.974968910217285,0.15359774231910706,-15.367202758789062,-3.7069926261901855,0.37700971961021423,0.34933847188949585,0.2897190451622009,0.2746257185935974,0.31594526767730713,0.3561468720436096,0.36398717761039734,0.3599218726158142,0.4126254916191101,0.4645307660102844,0.4320567548274994,0.40173670649528503,0.06051836162805557,0.04034055159395973,elif
-344.95526123046875,173.2523193359375,-9.287951469421387,21.30274772644043,4.391684055328369,-8.89199447631836,-23.42243766784668,0.3571855425834656,-4.043890953063965,-21.660327911376953,1.9051077365875244,-11.301661491394043,-10.787787437438965,0.465300589799881,0.41866424679756165,0.4072516858577728,0.38286900520324707,0.31640544533729553,0.31262528896331787,0.322992205619812,0.36816585063934326,0.3937283158302307,0.3887392282485962,0.43433043360710144,0.4546177387237549,0.060271069407463074,0.03383029125670841,elif
-346.4915771484375,168.8121337890625,-3.692708730697632,23.917430877685547,14.07691478729248,3.8307995796203613,-21.23587417602539,-4.463343143463135,3.698657989501953,-20.8912296295166,-1.616646647453308,-4.786343097686768,-11.663936614990234,0.3171948790550232,0.3107362985610962,0.3206947445869446,0.3657280206680298,0.38915812969207764,0.3840174973011017,0.4297868311405182,0.452222615480423,0.464210569858551,0.4224948287010193,0.4134705662727356,0.3861023485660553,0.060271069407463074,0.03383029125670841,elif
-345.355224609375,170.9974822998047,-5.969011306762695,22.954256057739258,9.652792930603027,-2.961514711380005,-23.046783447265625,-1.8189582824707031,0.03479970246553421,-21.66974449157715,0.4107773005962372,-8.177736282348633,-12.029348373413086,0.40983471274375916,0.38395097851753235,0.3162325918674469,0.31129375100135803,0.32246893644332886,0.3670671284198761,0.39109745621681213,0.3860260844230652,0.43221965432167053,0.4538736641407013,0.46510758996009827,0.4204839766025543,0.060260068625211716,0.03560260370080501,elif
-352.0992126464844,156.13893127441406,13.661287307739258,18.25619125366211,10.01263427734375,0.29080310463905334,-10.896056175231934,-8.854331970214844,1.8591392040252686,-13.013771057128906,-6.185102462768555,2.8740010261535645,-10.160226821899414,0.42783626914024353,0.37375450134277344,0.3658088147640228,0.38318198919296265,0.378959059715271,0.4236966371536255,0.4928101599216461,0.5585693120956421,0.5215267539024353,0.4607897400856018,0.42656806111335754,0.46789491176605225,0.05593949556350708,0.026504197761194028,elif
-328.5781555175781,145.88619995117188,7.2161784172058105,21.711929321289062,3.7379419803619385,-4.414792060852051,-15.403919219970703,1.8096915483474731,-11.999429702758789,-8.62060546875,2.505483627319336,-11.931341171264648,-7.050563335418701,0.39663395285606384,0.33161288499832153,0.3301493227481842,0.3266960084438324,0.32760295271873474,0.3672657012939453,0.4385029971599579,0.4987005889415741,0.4704132676124573,0.40565192699432373,0.38327208161354065,0.43724098801612854,0.05661747232079506,0.03914224168064877,elif
-339.0882263183594,151.4430389404297,8.054316520690918,18.40778350830078,2.0519962310791016,-4.696526527404785,-15.632515907287598,-2.3606879711151123,-4.182042598724365,-14.71432876586914,2.3374643325805664,-8.378865242004395,-12.142674446105957,0.42100831866264343,0.41406503319740295,0.4476816654205322,0.4231104254722595,0.3645576238632202,0.35569068789482117,0.3641042411327362,0.35148826241493225,0.38798898458480835,0.46281418204307556,0.5078699588775635,0.49862250685691833,0.056254781782627106,0.03287556602191413,elif
-343.2455139160156,149.3466339111328,10.939043045043945,23.82370948791504,9.560218811035156,5.1296000480651855,-12.660110473632812,-4.349776268005371,0.4783453941345215,-16.67306137084961,-0.4145817458629608,-0.49970126152038574,-8.135782241821289,0.35537466406822205,0.3614983856678009,0.34607142210006714,0.38203203678131104,0.4569309651851654,0.505692183971405,0.4945746958255768,0.416635125875473,0.41150131821632385,0.4534456729888916,0.4259490668773651,0.36282357573509216,0.056254781782627106,0.03287556602191413,elif
-339.3106689453125,149.16464233398438,10.701297760009766,21.097789764404297,6.357405185699463,-0.2034337818622589,-14.543267250061035,-3.4328675270080566,-2.0884926319122314,-15.654475212097168,1.61162269115448,-4.075131416320801,-11.17630386352539,0.4242289960384369,0.3626823425292969,0.3545280992984772,0.36123302578926086,0.34610629081726074,0.3821914494037628,0.45786771178245544,0.5054361820220947,0.4951564371585846,0.4164943993091583,0.41097748279571533,0.4506233036518097,0.05624368414282799,0.034280138919946336,elif
-365.1932373046875,159.13636779785156,5.597092628479004,17.452247619628906,11.503582000732422,-1.1623098850250244,-12.425834655761719,-6.945398330688477,0.9127652049064636,-13.57372760772705,-6.425988674163818,0.8596994876861572,-9.62817668914795,0.4153900146484375,0.4319080710411072,0.4411737322807312,0.43750157952308655,0.4307141602039337,0.4669409692287445,0.5296123027801514,0.5355143547058105,0.477630615234375,0.4320274591445923,0.43377891182899475,0.4370981454849243,0.04835497587919235,0.02876022626768868,elif
